provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2019;9;2019-09-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2019;9;2019-09-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Merlo;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Merlo;2019;9;2019-09-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;General Rodríguez;2019;9;2019-09-22;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;30;General Rodríguez;2019;9;2019-09-22;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Merlo;2019;9;2019-09-22;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Merlo;2019;9;2019-09-22;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-23;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-23;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-23;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-23;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-23;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Esteban Echeverría;2019;9;2019-09-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Esteban Echeverría;2019;9;2019-09-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Esteban Echeverría;2019;9;2019-09-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;9;2019-09-24;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;9;2019-09-24;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;San Fernando;2019;9;2019-09-24;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;San Fernando;2019;9;2019-09-24;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2019;9;2019-09-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;General San Martín;2019;9;2019-09-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Tres de Febrero;2019;9;2019-09-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Tres de Febrero;2019;9;2019-09-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-28;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-28;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Femenino;Mujer;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Hurlingham;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Hurlingham;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Lomas de Zamora;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Lomas de Zamora;2019;9;2019-09-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;50;Tandil;2019;9;2019-09-28;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;50;Tandil;2019;9;2019-09-28;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Berazategui;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Lomas de Zamora;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Lomas de Zamora;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2019;9;2019-09-29;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;75-79;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Moreno;2019;9;2019-09-29;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Tres de Febrero;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Tres de Febrero;2019;9;2019-09-29;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-30;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
6;Buenos Aires;10;Almirante Brown;2019;9;2019-09-30;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2019;9;2019-09-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;9;2019-09-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;9;2019-09-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
46;La Rioja;20;Desiderio Tello;2019;12;2019-12-19;02:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Sin determinar;Sin determinar;No especificado
46;La Rioja;20;Desiderio Tello;2019;12;2019-12-19;02:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;75-79;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-08;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-08;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;65-69;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-08;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-21;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-24;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Almirante Brown;2019;10;2019-10-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-09;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-09;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-25;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Avellaneda;2019;10;2019-10-30;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Bahía Blanca;2019;10;2019-10-20;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Bahía Blanca;2019;10;2019-10-20;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;65-69;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Quilmes;2019;10;2019-10-28;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Quilmes;2019;10;2019-10-28;11:11:11;Interior de rodados;No especificado;Interior de rodados;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2019;10;2019-10-29;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berazategui;2019;10;2019-10-29;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Berisso;2019;10;2019-10-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;55-59;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Berisso;2019;10;2019-10-28;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;Campana;2019;10;2019-10-02;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;30;Campana;2019;10;2019-10-02;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Ezeiza;2019;10;2019-10-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;10;Ezeiza;2019;10;2019-10-26;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-09;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-09;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-21;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;Florencio Varela;2019;10;2019-10-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-04;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;50-54;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-04;11:11:11;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-11;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-17;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-17;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-25;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Femenino;Mujer;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-27;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-29;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-29;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-30;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;110;Mar del Plata;2019;10;2019-10-30;11:11:11;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2019;10;2019-10-19;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;General San Martín;2019;10;2019-10-19;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;40-44;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2019;10;2019-10-20;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;General San Martín;2019;10;2019-10-20;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-09;11:11:11;Otro lugar;No especificado;Otro lugar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-09;11:11:11;Otro lugar;No especificado;Otro lugar;Intervención policial;No especificado;Femenino;Mujer;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-09;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-09;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-09;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-17;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;José C. Paz;2019;10;2019-10-17;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2019;10;2019-10-09;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado
6;Buenos Aires;10;La Matanza;2019;10;2019-10-09;11:11:11;Comercio;No especificado;Comercio;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
6;Buenos Aires;10;La Matanza;2019;10;2019-10-11;11:11:11;Sin determinar;No especificado;Sin determinar;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;No corresponde;Sin determinar;Masculino;Varón;No especificado
