id_hecho,localidad_id,anio,mes,fecha_hecho,hora_hecho,tipo_lugar,tipo_lugar_otro,tipo_lugar_ampliado,motivo_origen_registro,motivo_origen_registro_otro
20508,10.0,2019,4,2019-04-05,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20509,40.0,2019,4,2019-04-03,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20510,40.0,2019,4,2019-04-21,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
20511,40.0,2019,4,2019-04-22,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20523,10.0,2019,5,2019-05-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20524,10.0,2019,5,2019-05-17,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20525,10.0,2019,5,2019-05-31,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
20526,10.0,2019,5,2019-05-25,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20527,10.0,2019,5,2019-05-29,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20528,10.0,2019,5,2019-05-11,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20529,10.0,2019,5,2019-05-18,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20530,30.0,2019,5,2019-05-13,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20531,10.0,2019,5,2019-05-02,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20532,10.0,2019,5,2019-05-24,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20533,10.0,2019,5,2019-05-11,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20534,10.0,2019,5,2019-05-16,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20535,10.0,2019,5,2019-05-30,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20536,10.0,2019,5,2019-05-10,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20537,10.0,2019,5,2019-05-23,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20538,10.0,2019,5,2019-05-18,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20539,110.0,2019,5,2019-05-04,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20540,110.0,2019,5,2019-05-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20541,10.0,2019,5,2019-05-28,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20542,10.0,2019,5,2019-05-09,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20543,10.0,2019,5,2019-05-30,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20544,10.0,2019,5,2019-05-20,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20545,10.0,2019,5,2019-05-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20546,10.0,2019,5,2019-05-03,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20547,10.0,2019,5,2019-05-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20548,10.0,2019,5,2019-05-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20549,10.0,2019,5,2019-05-22,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20550,10.0,2019,5,2019-05-07,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20551,10.0,2019,5,2019-05-13,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20552,10.0,2019,5,2019-05-14,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20553,10.0,2019,5,2019-05-16,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20554,10.0,2019,5,2019-05-16,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20555,10.0,2019,5,2019-05-17,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20556,10.0,2019,5,2019-05-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20557,30.0,2019,5,2019-05-10,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20558,30.0,2019,5,2019-05-11,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
20559,80.0,2019,5,2019-05-23,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20560,40.0,2019,5,2019-05-05,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20561,10.0,2019,5,2019-05-23,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20562,10.0,2019,5,2019-05-08,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20563,10.0,2019,5,2019-05-21,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20564,10.0,2019,5,2019-05-18,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20565,20.0,2019,5,2019-05-19,11:11:11,Otro lugar,No especificado,Bar/Boliche/Salón de fiestas/Fiesta,Intervención policial,No especificado
20566,20.0,2019,5,2019-05-10,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20567,10.0,2019,5,2019-05-02,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20568,10.0,2019,5,2019-05-06,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20569,10.0,2019,5,2019-05-25,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
20570,10.0,2019,5,2019-05-25,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20571,10.0,2019,5,2019-05-31,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20572,10.0,2019,5,2019-05-11,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20573,10.0,2019,5,2019-05-10,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20574,10.0,2019,5,2019-05-19,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20575,10.0,2019,5,2019-05-27,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20576,10.0,2019,5,2019-05-10,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20577,10.0,2019,5,2019-05-20,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
20578,10.0,2019,5,2019-05-03,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20579,10.0,2019,5,2019-05-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20586,10.0,2019,6,2019-06-17,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20587,10.0,2019,6,2019-06-21,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20588,10.0,2019,6,2019-06-05,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20589,10.0,2019,6,2019-06-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20590,10.0,2019,6,2019-06-17,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20591,10.0,2019,6,2019-06-20,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20592,10.0,2019,6,2019-06-02,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20593,10.0,2019,6,2019-06-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20594,20.0,2019,6,2019-06-12,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20595,10.0,2019,6,2019-06-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20596,10.0,2019,6,2019-06-08,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20597,10.0,2019,6,2019-06-11,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
20598,10.0,2019,6,2019-06-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20599,10.0,2019,6,2019-06-09,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20600,110.0,2019,6,2019-06-03,11:11:11,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
20601,110.0,2019,6,2019-06-04,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20602,110.0,2019,6,2019-06-08,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20603,110.0,2019,6,2019-06-23,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20604,110.0,2019,6,2019-06-23,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20605,10.0,2019,6,2019-06-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20606,10.0,2019,6,2019-06-08,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20607,10.0,2019,6,2019-06-23,11:11:11,Comercio,No especificado,Comercio,Intervención policial,No especificado
20608,10.0,2019,6,2019-06-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20609,10.0,2019,6,2019-06-23,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20610,10.0,2019,6,2019-06-12,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20611,10.0,2019,6,2019-06-20,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20612,10.0,2019,6,2019-06-22,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20613,10.0,2019,6,2019-06-22,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20614,10.0,2019,6,2019-06-26,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20615,10.0,2019,6,2019-06-27,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20616,10.0,2019,6,2019-06-29,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20617,30.0,2019,6,2019-06-22,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20618,80.0,2019,6,2019-06-24,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20619,40.0,2019,6,2019-06-24,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20620,10.0,2019,6,2019-06-09,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20621,10.0,2019,6,2019-06-13,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20622,10.0,2019,6,2019-06-20,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20623,10.0,2019,6,2019-06-16,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20624,10.0,2019,6,2019-06-22,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20625,10.0,2019,6,2019-06-08,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20626,10.0,2019,6,2019-06-11,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
20627,10.0,2019,6,2019-06-22,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20628,10.0,2019,6,2019-06-01,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20629,10.0,2019,6,2019-06-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20630,10.0,2019,6,2019-06-16,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20631,10.0,2019,6,2019-06-27,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20632,10.0,2019,6,2019-06-28,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20633,10.0,2019,6,2019-06-30,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20634,10.0,2019,6,2019-06-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20635,10.0,2019,6,2019-06-01,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20636,40.0,2019,6,2019-06-30,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
20637,10.0,2019,6,2019-06-17,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20638,10.0,2019,6,2019-06-09,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20639,10.0,2019,6,2019-06-09,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20640,10.0,2019,6,2019-06-03,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20641,10.0,2019,6,2019-06-29,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20642,10.0,2019,6,2019-06-08,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20643,10.0,2019,6,2019-06-20,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20644,100.0,2019,6,2019-06-16,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20645,10.0,2019,6,2019-06-29,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20646,20.0,2019,6,2019-06-21,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20647,50.0,2019,6,2019-06-01,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20648,50.0,2019,6,2019-06-14,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20649,40.0,2018,10,2018-10-21,05:25:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20650,50.0,2018,12,2018-12-21,10:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20651,50.0,2018,12,2018-12-17,06:15:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20652,10.0,2019,12,2019-12-03,10:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20653,10.0,2019,12,2019-12-05,14:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20654,20.0,2019,12,2019-12-07,14:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20655,10.0,2019,12,2019-12-11,00:00:23,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20656,30.0,2019,12,2019-12-14,05:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20657,10.0,2019,12,2019-12-19,21:40:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20658,10.0,2019,12,2019-12-20,20:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20659,50.0,2019,12,2019-12-20,21:40:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20660,10.0,2019,12,2019-12-23,05:10:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20661,20.0,2019,12,2019-12-23,10:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20662,10.0,2019,12,2019-12-25,13:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20663,10.0,2019,12,2019-12-26,02:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20664,10.0,2019,12,2019-12-27,11:00:00,Otro lugar,No especificado,Bar/Boliche/Salón de fiestas/Fiesta,Intervención policial,No especificado
20665,10.0,2019,12,2019-12-28,22:46:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20668,105030.0,2019,7,2019-07-06,07:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20669,126070.0,2019,11,2019-11-10,21:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20670,126070.0,2019,11,2019-11-10,21:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20671,105030.0,2019,8,2019-08-30,00:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20673,80.0,2019,1,2019-01-01,08:00:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20674,60.0,2019,2,2019-02-26,14:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20675,170.0,2019,2,2019-02-01,22:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20676,60.0,2019,2,2019-02-14,09:35:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20677,250.0,2019,2,2019-02-19,16:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20678,120.0,2019,2,2019-02-15,21:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20679,230.0,2019,2,2019-02-02,04:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20680,230.0,2019,2,2019-02-04,03:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20681,230.0,2019,2,2019-02-07,04:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20682,230.0,2019,2,2019-02-08,12:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20683,230.0,2019,2,2019-02-16,15:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20684,30.0,2019,2,2019-02-22,02:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20685,10.0,2019,2,2019-02-05,20:56:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20686,10.0,2019,2,2019-02-07,08:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20687,10.0,2019,2,2019-02-08,22:30:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20688,10.0,2019,2,2019-02-09,16:30:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20689,10.0,2019,2,2019-02-10,21:04:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20690,10.0,2019,2,2019-02-14,14:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20691,10.0,2019,2,2019-02-25,06:50:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20705,340.0,2019,11,2019-11-23,17:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20706,30.0,2019,11,2019-11-26,13:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20707,60.0,2019,11,2019-11-13,15:15:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20708,230.0,2019,11,2019-11-03,20:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20712,10.0,2019,4,2019-04-09,22:00:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20713,10.0,2019,4,2019-04-21,23:00:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20714,10.0,2019,4,2019-04-22,02:30:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20715,10.0,2019,4,2019-04-28,03:30:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20716,240.0,2019,4,2019-04-06,08:20:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20717,360.0,2019,4,2019-04-13,18:50:00,Otro lugar,No especificado,Canchas/club,Denuncia particular,No especificado
20718,10.0,2019,4,2019-04-20,15:37:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20719,180.0,2019,4,2019-04-01,17:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20720,170.0,2019,4,2019-04-05,14:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20727,50.0,2019,12,2019-12-25,05:20:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20728,110.0,2019,12,2019-12-22,02:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20729,250.0,2019,12,2019-12-09,23:10:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20730,230.0,2019,12,2019-12-01,04:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20731,360.0,2019,12,2019-12-05,19:30:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20732,360.0,2019,12,2019-12-26,20:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20733,10.0,2019,12,2019-12-01,19:15:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20734,10.0,2019,12,2019-12-08,21:30:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20735,10.0,2019,12,2019-12-15,04:00:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20736,10.0,2019,12,2019-12-23,11:11:11,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20737,10.0,2019,12,2019-12-24,06:30:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20738,10.0,2019,12,2019-12-28,00:40:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20739,90.0,2019,12,2019-12-15,05:05:00,Otro lugar,No especificado,Bar/Boliche/Salón de fiestas/Fiesta,Intervención policial,No especificado
20740,70.0,2019,12,2019-12-28,00:25:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20742,70.0,2020,4,2020-04-04,13:45:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20743,70.0,2020,4,2020-04-09,02:15:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20744,360.0,2019,5,2019-05-20,10:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20745,10.0,2019,5,2019-05-14,11:59:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20746,10.0,2019,5,2019-05-26,20:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20747,10.0,2019,5,2019-05-01,00:00:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20748,10.0,2019,5,2019-05-16,00:00:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20749,10.0,2019,5,2019-05-23,00:00:00,Domicilio particular,No especificado,Domicilio particular,Orden judicial,No especificado
20750,10.0,2019,5,2019-05-31,00:00:00,Vía pública,No especificado,Vía pública,Orden judicial,No especificado
20751,20.0,2020,4,2020-04-11,05:40:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20752,20.0,2020,4,2020-04-07,20:10:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20754,20.0,2020,4,2020-04-06,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20755,200.0,2020,4,2020-04-23,19:30:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20756,10.0,2020,4,2020-04-10,22:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20757,170.0,2020,4,2020-04-16,21:00:00,Cárcel o comisaría,No especificado,Cárcel o comisaría,Intervención policial,No especificado
20758,190.0,2020,4,2020-04-17,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20759,10.0,2020,4,2020-04-30,20:01:00,Otro lugar,No especificado,Campo/descampado/zona rural,Intervención policial,No especificado
20760,270.0,2020,4,2020-04-12,01:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20761,270.0,2020,4,2020-04-21,20:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20762,270.0,2020,4,2020-04-25,18:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20763,270.0,2020,4,2020-04-28,20:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20764,100.0,2020,4,2020-04-04,01:05:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20765,180.0,2020,4,2020-04-17,17:30:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20766,180.0,2020,4,2020-04-18,12:00:00,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20769,50.0,2020,3,2020-03-22,11:07:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20770,60.0,2020,4,2020-04-02,20:52:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20771,50.0,2020,4,2020-04-06,14:58:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20772,20.0,2020,4,2020-04-08,00:00:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20773,10.0,2020,4,2020-04-18,06:25:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20774,50.0,2020,4,2020-04-26,04:57:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20775,50.0,2020,4,2020-04-26,18:02:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20776,10.0,2020,4,2020-04-19,07:09:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20777,90.0,2020,5,2020-05-01,17:55:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20778,140.0,2020,5,2020-05-09,04:42:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20779,40.0,2020,5,2020-05-21,22:30:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20780,100.0,2020,5,2020-05-23,19:38:00,Vía pública,No especificado,Vía pública,Denuncia particular,No especificado
20781,50.0,2020,5,2020-05-25,08:40:00,Otro lugar,No especificado,Casa/edificio abandonado/Obra en construcción,Denuncia particular,No especificado
20782,10.0,2020,5,2020-05-24,19:00:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20783,90.0,2020,5,2020-05-31,12:47:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20784,10.0,2020,5,2020-05-31,14:38:00,Domicilio particular,No especificado,Domicilio particular,Denuncia particular,No especificado
20785,10.0,2019,7,2019-07-07,06:13:00,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20786,10.0,2019,7,2019-07-01,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20787,10.0,2019,7,2019-07-03,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20788,30.0,2019,7,2019-07-03,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20789,10.0,2019,7,2019-07-03,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20790,10.0,2019,7,2019-07-06,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20791,10.0,2019,7,2019-07-07,11:11:11,Interior de rodados,No especificado,Interior de rodados,Intervención policial,No especificado
20792,10.0,2019,7,2019-07-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20793,40.0,2019,7,2019-07-07,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20794,10.0,2019,7,2019-07-08,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
20795,10.0,2019,7,2019-07-08,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20796,10.0,2019,7,2019-07-08,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20797,30.0,2019,7,2019-07-09,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20798,30.0,2019,7,2019-07-10,11:11:11,Domicilio particular,No especificado,Domicilio particular,Intervención policial,No especificado
20799,10.0,2019,7,2019-07-12,11:11:11,Vía pública,No especificado,Vía pública,Intervención policial,No especificado
20800,10.0,2019,7,2019-07-12,11:11:11,Sin determinar,No especificado,Sin determinar,Intervención policial,No especificado
